Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),Maximum temperature (Degree C),Rainfall amount (millimetres)
IDCJAC0016,70351,2008,9,19,21.1,23.6,0
IDCJAC0016,70351,2008,9,20,21.6,23.8,0
IDCJAC0016,70351,2008,9,21,22.6,19.8,0
IDCJAC0016,70351,2008,9,22,10.6,22.5,0
IDCJAC0016,70351,2008,9,23,18.8,16.6,13.2
IDCJAC0016,70351,2008,9,24,20.9,17.3,0
IDCJAC0016,70351,2008,9,25,23.3,19,0
IDCJAC0016,70351,2008,9,26,22,21.4,0
IDCJAC0016,70351,2008,9,27,23.2,25.9,0
IDCJAC0016,70351,2008,9,28,23,24.5,0
IDCJAC0016,70351,2008,9,29,20.7,19.2,0
IDCJAC0016,70351,2008,9,30,24.6,17.8,0
IDCJAC0016,70351,2008,10,1,23.6,22,0
IDCJAC0016,70351,2008,10,2,23.2,27.9,0
IDCJAC0016,70351,2008,10,3,22.1,29.4,0
IDCJAC0016,70351,2008,10,4,8.4,20.6,6.6
IDCJAC0016,70351,2008,10,5,19.1,21.7,2.6
IDCJAC0016,70351,2008,10,6,14,18,0
IDCJAC0016,70351,2008,10,7,25.1,16.7,5.6
IDCJAC0016,70351,2008,10,8,25.3,18.3,0
IDCJAC0016,70351,2008,10,9,25.8,20.3,0
IDCJAC0016,70351,2008,10,10,25.6,22,0
IDCJAC0016,70351,2008,10,11,24.4,23.1,0
IDCJAC0016,70351,2008,10,12,25.9,24.3,0
IDCJAC0016,70351,2008,10,13,14.5,26.6,0
IDCJAC0016,70351,2008,10,14,13.3,21.4,11.4
IDCJAC0016,70351,2008,10,15,22.3,19.9,0.4
IDCJAC0016,70351,2008,10,16,27,21.2,0
IDCJAC0016,70351,2008,10,17,25.9,24.2,0
IDCJAC0016,70351,2008,10,18,23.8,25.8,0
IDCJAC0016,70351,2008,10,19,21.8,29.2,0
IDCJAC0016,70351,2008,10,20,27,28,0
IDCJAC0016,70351,2008,10,21,20.9,20.3,0
IDCJAC0016,70351,2008,10,22,25.7,15.3,0.8
IDCJAC0016,70351,2008,10,23,27.1,18.3,0
IDCJAC0016,70351,2008,10,24,22.3,21.3,0
IDCJAC0016,70351,2008,10,25,28.9,26.3,0
IDCJAC0016,70351,2008,10,26,18.3,26.7,0
IDCJAC0016,70351,2008,10,27,25.8,31.4,0
IDCJAC0016,70351,2008,10,28,29.2,29.1,0
IDCJAC0016,70351,2008,11,1,19.9,21.6,0
IDCJAC0016,70351,2008,11,2,18.3,25.5,0
IDCJAC0016,70351,2008,11,3,15.9,23.9,13
IDCJAC0016,70351,2008,11,4,30.3,20.8,0
IDCJAC0016,70351,2008,11,5,15,21,0
IDCJAC0016,70351,2008,11,6,26.2,26.4,0
IDCJAC0016,70351,2008,11,7,9.9,21.2,0
IDCJAC0016,70351,2008,11,8,9.5,18.9,6.6
IDCJAC0016,70351,2008,11,9,30.9,23.3,0
IDCJAC0016,70351,2008,11,10,29.5,26.8,0
IDCJAC0016,70351,2008,11,11,29.9,27.7,0
IDCJAC0016,70351,2008,11,12,30.1,30.3,0
IDCJAC0016,70351,2008,11,13,28.8,31.1,0
IDCJAC0016,70351,2008,11,14,19.5,33.6,0
IDCJAC0016,70351,2008,11,15,27.9,27.9,3
IDCJAC0016,70351,2008,11,16,30.2,24.7,0
IDCJAC0016,70351,2008,11,17,29.7,24.8,0
IDCJAC0016,70351,2008,11,18,9.3,22,0
IDCJAC0016,70351,2008,11,19,9.7,22.7,0
IDCJAC0016,70351,2008,11,20,16.1,23.1,10.4
IDCJAC0016,70351,2008,11,21,26.1,23.2,0.4
IDCJAC0016,70351,2008,11,22,20,13,2.8
IDCJAC0016,70351,2008,11,23,16.2,16.3,13
IDCJAC0016,70351,2008,11,24,28.8,22.4,2.8
IDCJAC0016,70351,2008,11,25,26.3,19.7,0
IDCJAC0016,70351,2008,11,26,20.5,21.5,0
IDCJAC0016,70351,2008,11,27,26.6,28.9,0
IDCJAC0016,70351,2008,11,29,20.3,23.7,12.2
IDCJAC0016,70351,2008,11,30,33,21.4,3.4
IDCJAC0016,70351,2008,12,1,32.6,25.1,0
IDCJAC0016,70351,2008,12,2,33.6,24.7,0
IDCJAC0016,70351,2008,12,3,30,25.9,0
IDCJAC0016,70351,2008,12,4,30.1,24.6,0
IDCJAC0016,70351,2008,12,5,19.5,29.5,0.2
IDCJAC0016,70351,2008,12,6,28,29.3,0.2
IDCJAC0016,70351,2008,12,7,31.4,26.5,0
IDCJAC0016,70351,2008,12,8,33,26.9,0
IDCJAC0016,70351,2008,12,9,27.4,29.2,0
IDCJAC0016,70351,2008,12,10,23.8,24.2,0
IDCJAC0016,70351,2008,12,11,23.7,22.5,0
IDCJAC0016,70351,2008,12,13,22.4,23.6,59.2
IDCJAC0016,70351,2008,12,14,20.2,19.8,0
IDCJAC0016,70351,2008,12,15,32.8,24.3,0
IDCJAC0016,70351,2008,12,16,33.4,24.7,0
IDCJAC0016,70351,2008,12,17,15.1,25.5,0
IDCJAC0016,70351,2008,12,18,24.2,25,8.4
IDCJAC0016,70351,2008,12,19,32.3,21.6,0.6
IDCJAC0016,70351,2008,12,20,28.8,21.3,0
IDCJAC0016,70351,2008,12,21,34.3,24.8,0
IDCJAC0016,70351,2008,12,22,32.7,28.9,0
IDCJAC0016,70351,2008,12,23,16.3,26.1,0.4
IDCJAC0016,70351,2008,12,24,13.9,20.3,21.6
IDCJAC0016,70351,2008,12,25,33.3,28.8,0
IDCJAC0016,70351,2008,12,26,31.4,30.7,0
IDCJAC0016,70351,2008,12,27,12,28.9,0
IDCJAC0016,70351,2008,12,28,31.3,29.7,30.6
IDCJAC0016,70351,2008,12,29,30,27,0
IDCJAC0016,70351,2008,12,30,20,21.6,0
IDCJAC0016,70351,2008,12,31,34,23.8,0
IDCJAC0016,70351,2009,1,1,34.3,26.9,0
IDCJAC0016,70351,2009,1,2,35.8,24.5,0
IDCJAC0016,70351,2009,1,3,33.6,25.8,0
IDCJAC0016,70351,2009,1,4,30.7,30.7,0
IDCJAC0016,70351,2009,1,5,34.4,31.6,0
IDCJAC0016,70351,2009,1,6,34.9,34.6,0
IDCJAC0016,70351,2009,1,7,27.8,36.5,0
IDCJAC0016,70351,2009,1,8,30,27.1,0
IDCJAC0016,70351,2009,1,9,31,21.9,0
IDCJAC0016,70351,2009,1,10,28.1,24.9,0
IDCJAC0016,70351,2009,1,11,26.8,29.6,0
IDCJAC0016,70351,2009,1,12,33.2,27.8,2
IDCJAC0016,70351,2009,1,13,32.7,33.9,0
IDCJAC0016,70351,2009,1,14,33.2,37.8,0
IDCJAC0016,70351,2009,1,15,31.3,38.2,0
IDCJAC0016,70351,2009,1,16,34.4,29.8,0
IDCJAC0016,70351,2009,1,17,33.9,25.5,0
IDCJAC0016,70351,2009,1,18,33.7,29.4,0
IDCJAC0016,70351,2009,1,19,33.2,33.5,0
IDCJAC0016,70351,2009,1,20,22.5,34.5,0
IDCJAC0016,70351,2009,1,21,31.3,34.2,16.2
IDCJAC0016,70351,2009,1,22,13.6,29.8,0
IDCJAC0016,70351,2009,1,23,24.2,31.8,15.6
IDCJAC0016,70351,2009,1,24,31.6,29.3,9.2
IDCJAC0016,70351,2009,1,25,24.5,27.6,0
IDCJAC0016,70351,2009,1,26,32.3,31.4,0
IDCJAC0016,70351,2009,1,27,28.3,32.1,0
IDCJAC0016,70351,2009,1,28,31.5,35.3,0
IDCJAC0016,70351,2009,1,29,31.7,37.5,0
IDCJAC0016,70351,2009,1,30,32.4,37.4,0
IDCJAC0016,70351,2009,1,31,31.6,38.7,0
IDCJAC0016,70351,2009,2,1,30.8,32.9,0
IDCJAC0016,70351,2009,2,2,27.5,35.1,0
IDCJAC0016,70351,2009,2,3,23.5,31.8,0.6
IDCJAC0016,70351,2009,2,4,25.9,34.1,0
IDCJAC0016,70351,2009,2,5,27.9,37.8,0
IDCJAC0016,70351,2009,2,6,29.2,40.3,0
IDCJAC0016,70351,2009,2,7,29.5,40.3,0
IDCJAC0016,70351,2009,2,8,27.5,40.3,0
IDCJAC0016,70351,2009,2,9,16.4,26.8,0
IDCJAC0016,70351,2009,2,10,11.7,23.7,0
IDCJAC0016,70351,2009,2,11,17.8,23.5,0
IDCJAC0016,70351,2009,2,12,10.7,16.9,0.2
IDCJAC0016,70351,2009,2,13,14.5,19.5,4.2
IDCJAC0016,70351,2009,2,14,13,20.1,0
IDCJAC0016,70351,2009,2,15,14.7,23,0.4
IDCJAC0016,70351,2009,2,16,17.1,21.6,0.6
IDCJAC0016,70351,2009,2,19,27.1,31.4,0
IDCJAC0016,70351,2009,2,20,13.5,30.2,0
IDCJAC0016,70351,2009,2,21,22.1,27.9,0
IDCJAC0016,70351,2009,2,22,19.7,28.2,0
IDCJAC0016,70351,2009,2,23,18.1,31,0
IDCJAC0016,70351,2009,2,24,26.7,32.1,1.2
IDCJAC0016,70351,2009,2,25,27.6,32.4,0
IDCJAC0016,70351,2009,2,26,26.8,27,0
IDCJAC0016,70351,2009,2,27,24.6,30.5,0
IDCJAC0016,70351,2009,2,28,25,34.9,0
IDCJAC0016,70351,2009,3,1,23.8,29.4,0
IDCJAC0016,70351,2009,3,2,16.9,27.8,0
IDCJAC0016,70351,2009,3,3,12.1,26.5,0
IDCJAC0016,70351,2009,3,4,23.1,22.8,0.2
IDCJAC0016,70351,2009,3,5,25.3,22.2,0
IDCJAC0016,70351,2009,3,6,25.7,24.1,0
IDCJAC0016,70351,2009,3,7,25.9,27.9,0
IDCJAC0016,70351,2009,3,8,17.5,24.8,0
IDCJAC0016,70351,2009,3,9,15.3,26.6,0
IDCJAC0016,70351,2009,3,10,18.4,28.2,0
IDCJAC0016,70351,2009,3,11,19.5,26.2,0
IDCJAC0016,70351,2009,3,12,21,28.7,0
IDCJAC0016,70351,2009,3,13,12.8,25.6,0
IDCJAC0016,70351,2009,3,14,12.4,27.7,0
IDCJAC0016,70351,2009,3,15,23.6,21.7,9.6
IDCJAC0016,70351,2009,3,16,22.6,21.9,0
IDCJAC0016,70351,2009,3,17,23,24.5,0
IDCJAC0016,70351,2009,3,18,23.1,27.4,0
IDCJAC0016,70351,2009,3,19,19.8,29.1,0
IDCJAC0016,70351,2009,3,20,19.3,30.6,0
IDCJAC0016,70351,2009,3,21,22,30.1,0
IDCJAC0016,70351,2009,3,22,16.7,30.7,0
IDCJAC0016,70351,2009,3,23,19,31.2,0
IDCJAC0016,70351,2009,3,24,19.9,32.4,0
IDCJAC0016,70351,2009,3,25,11.2,31.9,0
IDCJAC0016,70351,2009,3,26,10.4,28.9,0
IDCJAC0016,70351,2009,3,27,17.5,25.4,0.4
IDCJAC0016,70351,2009,3,28,19.5,27.6,0
IDCJAC0016,70351,2009,3,29,19.4,29.9,0
IDCJAC0016,70351,2009,3,30,13.4,24.5,0
IDCJAC0016,70351,2009,3,31,11.1,23.2,0
IDCJAC0016,70351,2009,4,1,11.2,21.6,0.4
IDCJAC0016,70351,2009,4,2,8.6,23.5,1.8
IDCJAC0016,70351,2009,4,3,17.1,29.3,0
IDCJAC0016,70351,2009,4,4,15.9,21.4,16.8
IDCJAC0016,70351,2009,4,5,16.8,22.4,0
IDCJAC0016,70351,2009,4,6,15.9,21.1,0
IDCJAC0016,70351,2009,4,7,18.3,21.1,0
IDCJAC0016,70351,2009,4,8,18.3,22,0
IDCJAC0016,70351,2009,4,9,18,23.6,0
IDCJAC0016,70351,2009,4,10,8,22,0.2
IDCJAC0016,70351,2009,4,11,10.3,24.2,0.4
IDCJAC0016,70351,2009,4,12,14.4,23.7,5.8
IDCJAC0016,70351,2009,4,13,9,20.4,0
IDCJAC0016,70351,2009,4,14,11.7,22.1,28
IDCJAC0016,70351,2009,4,15,16.5,23.4,1.2
IDCJAC0016,70351,2009,4,16,17.2,19.5,0
IDCJAC0016,70351,2009,4,17,16.8,20.9,0
IDCJAC0016,70351,2009,4,18,16,22.2,0
IDCJAC0016,70351,2009,4,19,11.1,20.1,0
IDCJAC0016,70351,2009,4,20,10.6,17.7,0
IDCJAC0016,70351,2009,4,21,13.1,17.9,0
IDCJAC0016,70351,2009,4,22,9.7,19.2,0
IDCJAC0016,70351,2009,4,23,12.7,19.9,0.2
IDCJAC0016,70351,2009,4,24,6.1,16.8,0
IDCJAC0016,70351,2009,4,25,5.6,15.2,5.6
IDCJAC0016,70351,2009,4,26,11.7,11.9,9.2
IDCJAC0016,70351,2009,4,27,11.3,11.1,2.6
IDCJAC0016,70351,2009,4,28,12,14.2,0.4
IDCJAC0016,70351,2009,4,29,11.6,13,0
IDCJAC0016,70351,2009,4,30,13.9,16.4,0
IDCJAC0016,70351,2009,5,1,13.9,16.6,0
IDCJAC0016,70351,2009,5,2,14.1,18,0
IDCJAC0016,70351,2009,5,3,14.1,18.6,0
IDCJAC0016,70351,2009,5,4,14.1,19.1,0
IDCJAC0016,70351,2009,5,5,13,18.3,0
IDCJAC0016,70351,2009,5,6,10.4,17.3,0
IDCJAC0016,70351,2009,5,7,13.6,17.3,0
IDCJAC0016,70351,2009,5,8,13.2,17.6,0
IDCJAC0016,70351,2009,5,9,13,19.9,0
IDCJAC0016,70351,2009,5,10,11.1,17.3,0
IDCJAC0016,70351,2009,5,11,12.7,16.6,0
IDCJAC0016,70351,2009,5,12,11,16.7,0
IDCJAC0016,70351,2009,5,13,12.5,16,0
IDCJAC0016,70351,2009,5,14,8.8,13.9,0
IDCJAC0016,70351,2009,5,15,3.5,14.2,0
IDCJAC0016,70351,2009,5,16,10.6,15.9,1.6
IDCJAC0016,70351,2009,5,17,11.9,16.4,0
IDCJAC0016,70351,2009,5,18,11.5,17.1,0
IDCJAC0016,70351,2009,5,19,5.7,18.4,0
IDCJAC0016,70351,2009,5,20,7.1,16.2,0
IDCJAC0016,70351,2009,5,21,6.4,16.9,0
IDCJAC0016,70351,2009,5,22,8.6,15.9,0.4
IDCJAC0016,70351,2009,5,23,7.6,18.2,0.4
IDCJAC0016,70351,2009,5,24,6.5,18.4,0
IDCJAC0016,70351,2009,5,25,9.2,18.6,0
IDCJAC0016,70351,2009,5,26,3.9,14.4,0
IDCJAC0016,70351,2009,5,27,8.6,17.3,0
IDCJAC0016,70351,2009,5,28,8.2,15.1,0
IDCJAC0016,70351,2009,5,29,7.5,12.7,0
IDCJAC0016,70351,2009,5,30,6.2,14.1,0
IDCJAC0016,70351,2009,5,31,7.2,14.2,0.2
IDCJAC0016,70351,2009,6,1,4.1,13.1,0.8
IDCJAC0016,70351,2009,6,2,6,15.9,0
IDCJAC0016,70351,2009,6,3,3.4,14.5,1.6
IDCJAC0016,70351,2009,6,4,4.7,13.2,8
IDCJAC0016,70351,2009,6,5,7,15.5,2.2
IDCJAC0016,70351,2009,6,6,9.2,13.1,1
IDCJAC0016,70351,2009,6,7,5.5,11.6,0.8
IDCJAC0016,70351,2009,6,8,7.2,12.7,1.8
IDCJAC0016,70351,2009,6,9,7,9.3,0.2
IDCJAC0016,70351,2009,6,10,10.1,9.5,2
IDCJAC0016,70351,2009,6,11,9.8,9.1,0
IDCJAC0016,70351,2009,6,12,4.4,4.1,0
IDCJAC0016,70351,2009,6,13,9.6,12.1,0
IDCJAC0016,70351,2009,6,14,9.6,14,0.2
IDCJAC0016,70351,2009,6,15,8.2,12.9,0.2
IDCJAC0016,70351,2009,6,16,7.4,13.2,0
IDCJAC0016,70351,2009,6,17,9.5,14.4,0
IDCJAC0016,70351,2009,6,18,7.6,13.1,0
IDCJAC0016,70351,2009,6,19,8.5,15,0
IDCJAC0016,70351,2009,6,20,6.2,15,0
IDCJAC0016,70351,2009,6,21,5.4,13.7,12.6
IDCJAC0016,70351,2009,6,22,5.6,13.1,1
IDCJAC0016,70351,2009,6,23,5.7,10.5,0.2
IDCJAC0016,70351,2009,6,24,6.3,13.4,1
IDCJAC0016,70351,2009,6,25,7,12.8,0.2
IDCJAC0016,70351,2009,6,26,8.9,12.8,0
IDCJAC0016,70351,2009,6,27,7.1,15.2,0
IDCJAC0016,70351,2009,6,28,5.8,14.5,1.2
IDCJAC0016,70351,2009,6,29,8,13.6,0
IDCJAC0016,70351,2009,6,30,7.6,17,0
IDCJAC0016,70351,2009,7,1,8.4,13.2,9.6
IDCJAC0016,70351,2009,7,2,6.7,11.2,0.6
IDCJAC0016,70351,2009,7,3,9.3,10.8,3.4
IDCJAC0016,70351,2009,7,4,9.9,11.4,0
IDCJAC0016,70351,2009,7,5,10.3,11.8,0
IDCJAC0016,70351,2009,7,6,9.9,9,0
IDCJAC0016,70351,2009,7,7,10.4,10.8,0.2
IDCJAC0016,70351,2009,7,8,7.1,11,0
IDCJAC0016,70351,2009,7,9,9.3,13.1,0
IDCJAC0016,70351,2009,7,10,8.3,14,0
IDCJAC0016,70351,2009,7,11,6.4,13.5,0
IDCJAC0016,70351,2009,7,12,9.6,15.1,0
IDCJAC0016,70351,2009,7,13,7.6,13.2,0
IDCJAC0016,70351,2009,7,14,6.9,11,0
IDCJAC0016,70351,2009,7,15,9.3,11.6,0
IDCJAC0016,70351,2009,7,16,8.1,10.4,0
IDCJAC0016,70351,2009,7,17,11,13.8,0
IDCJAC0016,70351,2009,7,18,10.8,12.3,0
IDCJAC0016,70351,2009,7,19,9.7,13.9,0
IDCJAC0016,70351,2009,7,20,11.3,14.4,0
IDCJAC0016,70351,2009,7,21,11.4,16.7,0
IDCJAC0016,70351,2009,7,22,5.6,18.1,0
IDCJAC0016,70351,2009,7,23,7.6,10.8,7.4
IDCJAC0016,70351,2009,7,24,12,11.3,3
IDCJAC0016,70351,2009,7,25,12,12.1,0.2
IDCJAC0016,70351,2009,7,26,3.6,11.5,0
IDCJAC0016,70351,2009,7,27,12,12.3,6.2
IDCJAC0016,70351,2009,7,28,12,12.4,0
IDCJAC0016,70351,2009,7,29,11.6,14,0
IDCJAC0016,70351,2009,7,30,10.1,12.7,0
IDCJAC0016,70351,2009,7,31,11.3,14.3,0
IDCJAC0016,70351,2009,8,1,12.8,13.7,0
IDCJAC0016,70351,2009,8,2,10.3,12.4,0
IDCJAC0016,70351,2009,8,3,12.6,15.9,0
IDCJAC0016,70351,2009,8,4,12.5,13.4,0
IDCJAC0016,70351,2009,8,5,8.3,13.2,0
IDCJAC0016,70351,2009,8,6,12.2,15.8,0
IDCJAC0016,70351,2009,8,7,11.1,15.2,0
IDCJAC0016,70351,2009,8,8,14,13.7,0
IDCJAC0016,70351,2009,8,9,13.5,13.5,0
IDCJAC0016,70351,2009,8,10,12.3,15.2,0
IDCJAC0016,70351,2009,8,11,5.5,15.5,1.6
IDCJAC0016,70351,2009,8,12,9.8,12.9,11
IDCJAC0016,70351,2009,8,13,13.6,15.5,0.2
IDCJAC0016,70351,2009,8,14,13.1,15,0
IDCJAC0016,70351,2009,8,15,14.7,17.7,0
IDCJAC0016,70351,2009,8,16,7.9,15.2,0
IDCJAC0016,70351,2009,8,17,15.3,13.7,1.4
IDCJAC0016,70351,2009,8,18,15.6,15.1,0
IDCJAC0016,70351,2009,8,19,15.9,16.2,0
IDCJAC0016,70351,2009,8,20,14.7,17.9,0
IDCJAC0016,70351,2009,8,21,3.4,12.4,0
IDCJAC0016,70351,2009,8,22,15.5,13.9,11.4
IDCJAC0016,70351,2009,8,23,14.4,18.9,1.6
IDCJAC0016,70351,2009,8,24,7.5,14.9,0
IDCJAC0016,70351,2009,8,25,14.5,10.9,0.4
IDCJAC0016,70351,2009,8,26,12.1,11.3,1
IDCJAC0016,70351,2009,8,27,17.5,16.1,0
IDCJAC0016,70351,2009,8,28,17.3,18.7,0
IDCJAC0016,70351,2009,8,29,3.7,17.5,1.6
IDCJAC0016,70351,2009,8,30,17.1,11.2,6.2
IDCJAC0016,70351,2009,8,31,13.4,13.4,0
IDCJAC0016,70351,2009,9,1,17.4,15.3,0.4
IDCJAC0016,70351,2009,9,2,17.7,16.3,0
IDCJAC0016,70351,2009,9,3,8.6,17.6,0
IDCJAC0016,70351,2009,9,4,12,18.9,0.6
IDCJAC0016,70351,2009,9,5,17.9,15.8,0
IDCJAC0016,70351,2009,9,6,18.2,16.1,0
IDCJAC0016,70351,2009,9,7,3,12,5
IDCJAC0016,70351,2009,9,8,11.5,14.9,5.2
IDCJAC0016,70351,2009,9,9,14,13.7,2.2
IDCJAC0016,70351,2009,9,10,19.1,14.4,0
IDCJAC0016,70351,2009,9,11,19.9,17.6,0
IDCJAC0016,70351,2009,9,12,19.5,22.4,0
IDCJAC0016,70351,2009,9,13,19.6,25.2,0
IDCJAC0016,70351,2009,9,14,19.1,19.6,0
IDCJAC0016,70351,2009,9,15,20.1,19.1,0
IDCJAC0016,70351,2009,9,16,20,23.6,0
IDCJAC0016,70351,2009,9,17,11.5,23.4,0.2
IDCJAC0016,70351,2009,9,18,14.9,20.4,4.8
IDCJAC0016,70351,2009,9,19,19,19.9,0
IDCJAC0016,70351,2009,9,20,18.9,22.6,0
IDCJAC0016,70351,2009,9,21,19.3,20.4,0
IDCJAC0016,70351,2009,9,22,16.3,21.2,4.8
IDCJAC0016,70351,2009,9,23,7.4,14.4,27
IDCJAC0016,70351,2009,9,24,20.6,16.1,0
IDCJAC0016,70351,2009,9,25,21.7,19.8,0
IDCJAC0016,70351,2009,9,26,15.5,10.6,3.4
IDCJAC0016,70351,2009,9,27,15.7,9.2,3.4
IDCJAC0016,70351,2009,9,28,19.1,14.7,0
IDCJAC0016,70351,2009,9,29,23,15.7,0
IDCJAC0016,70351,2009,9,30,21.4,19.3,0
IDCJAC0016,70351,2009,10,1,22.3,25.6,0
IDCJAC0016,70351,2009,10,2,9.2,17.3,0
IDCJAC0016,70351,2009,10,3,5,11.6,7.4
IDCJAC0016,70351,2009,10,4,6.3,12.4,3
IDCJAC0016,70351,2009,10,5,9.7,16.3,0.2
IDCJAC0016,70351,2009,10,6,17,16.2,4
IDCJAC0016,70351,2009,10,7,9.6,11,1.2
IDCJAC0016,70351,2009,10,8,23.9,13.9,1.6
IDCJAC0016,70351,2009,10,9,20.2,15.7,0
IDCJAC0016,70351,2009,10,10,19.3,15.8,0
IDCJAC0016,70351,2009,10,11,16.7,17.4,0
IDCJAC0016,70351,2009,10,12,5.9,15.2,1
IDCJAC0016,70351,2009,10,13,18.1,15.6,1.8
IDCJAC0016,70351,2009,10,14,11.3,14.5,2.2
IDCJAC0016,70351,2009,10,15,10.3,14.1,0.6
IDCJAC0016,70351,2009,10,16,22.9,16,3
IDCJAC0016,70351,2009,10,17,19.3,17,1
IDCJAC0016,70351,2009,10,18,22.7,18.5,3.8
IDCJAC0016,70351,2009,10,19,27.3,20.8,0
IDCJAC0016,70351,2009,10,20,28.1,25,0
IDCJAC0016,70351,2009,10,21,22.6,29.1,0
IDCJAC0016,70351,2009,10,22,24.6,26.8,0
IDCJAC0016,70351,2009,10,23,21.6,24.7,0
IDCJAC0016,70351,2009,10,24,28.4,26.1,0
IDCJAC0016,70351,2009,10,25,7.1,18.8,0
IDCJAC0016,70351,2009,10,26,14.8,15.3,14
IDCJAC0016,70351,2009,10,27,18.8,19.5,0.2
IDCJAC0016,70351,2009,10,28,21,25,0
IDCJAC0016,70351,2009,10,29,14.4,20.8,0
IDCJAC0016,70351,2009,10,30,26.6,28.4,0
IDCJAC0016,70351,2009,10,31,25.9,28.8,0
IDCJAC0016,70351,2009,11,1,25.2,32.2,0
IDCJAC0016,70351,2009,11,2,24.8,33.4,0
IDCJAC0016,70351,2009,11,3,24.1,32.1,0.8
IDCJAC0016,70351,2009,11,4,28.5,25,0
IDCJAC0016,70351,2009,11,5,27.1,19.1,0
IDCJAC0016,70351,2009,11,6,10.9,20.8,0
IDCJAC0016,70351,2009,11,7,22.7,25.1,0
IDCJAC0016,70351,2009,11,9,31,31.7,0
IDCJAC0016,70351,2009,11,10,31.4,33.2,0
IDCJAC0016,70351,2009,11,11,30.8,33.7,0
IDCJAC0016,70351,2009,11,13,27.7,27,0
IDCJAC0016,70351,2009,11,14,31.2,33.3,0
IDCJAC0016,70351,2009,11,15,25.3,34.1,0
IDCJAC0016,70351,2009,11,28,31.3,28.6,0
IDCJAC0016,70351,2009,11,29,11.3,20.2,0
IDCJAC0016,70351,2009,11,30,13,18.8,2.2
IDCJAC0016,70351,2009,12,1,29.4,21.6,4.6
IDCJAC0016,70351,2009,12,2,33.1,24.6,0
IDCJAC0016,70351,2009,12,3,33.9,28.6,0
IDCJAC0016,70351,2009,12,4,33,30.5,0
IDCJAC0016,70351,2009,12,5,29.7,26.8,0
IDCJAC0016,70351,2009,12,6,34,30.5,0
IDCJAC0016,70351,2009,12,7,33.1,31.8,0
IDCJAC0016,70351,2009,12,8,25.2,35.2,0
IDCJAC0016,70351,2009,12,9,26.4,23.7,12.2
IDCJAC0016,70351,2009,12,10,18.5,27.8,0
IDCJAC0016,70351,2009,12,11,34.6,22.8,0
IDCJAC0016,70351,2009,12,12,33.7,27.2,0
IDCJAC0016,70351,2009,12,13,33.9,32.1,0
IDCJAC0016,70351,2009,12,14,27,26.7,0
IDCJAC0016,70351,2009,12,15,32.1,32.5,0
IDCJAC0016,70351,2009,12,16,33.8,36.1,0
IDCJAC0016,70351,2009,12,17,27.4,39.1,0
IDCJAC0016,70351,2009,12,18,22.8,26.8,4.4
IDCJAC0016,70351,2009,12,19,33.7,30.2,0
IDCJAC0016,70351,2009,12,20,24.9,28.5,0
IDCJAC0016,70351,2009,12,21,33.5,32.2,0
IDCJAC0016,70351,2009,12,22,24.1,34.9,0
IDCJAC0016,70351,2009,12,23,28.7,35.8,0
IDCJAC0016,70351,2009,12,24,20.4,35.9,0
IDCJAC0016,70351,2009,12,25,2.5,19.3,12.2
IDCJAC0016,70351,2009,12,26,7.3,18.2,28
IDCJAC0016,70351,2009,12,27,16.9,27.1,4.8
IDCJAC0016,70351,2009,12,28,29,28.6,9.4
IDCJAC0016,70351,2009,12,29,33.6,31.2,0
IDCJAC0016,70351,2009,12,30,34.4,28.5,0
IDCJAC0016,70351,2009,12,31,18.5,29.1,0
IDCJAC0016,70351,2010,1,1,29.3,30.4,0.2
IDCJAC0016,70351,2010,1,2,21.7,30.3,0
IDCJAC0016,70351,2010,1,3,31.7,29.7,0
IDCJAC0016,70351,2010,1,4,29.7,29.3,0
IDCJAC0016,70351,2010,1,5,25,30.6,0
IDCJAC0016,70351,2010,1,6,30.7,33.4,0
IDCJAC0016,70351,2010,1,7,30.4,27.4,0
IDCJAC0016,70351,2010,1,8,31.7,32.3,0
IDCJAC0016,70351,2010,1,10,33,38.6,0
IDCJAC0016,70351,2010,1,11,33.8,38.2,0
IDCJAC0016,70351,2010,1,12,29,39.8,0
IDCJAC0016,70351,2010,1,13,22.2,34.9,0
IDCJAC0016,70351,2010,1,14,22.9,27.1,0
IDCJAC0016,70351,2010,1,15,24.1,30,0
IDCJAC0016,70351,2010,1,16,18.8,31.5,0
IDCJAC0016,70351,2010,1,17,32.5,27.2,1.8
IDCJAC0016,70351,2010,1,18,20.4,20.7,0
IDCJAC0016,70351,2010,1,19,33.6,24.9,0
IDCJAC0016,70351,2010,1,20,33.2,31.1,0
IDCJAC0016,70351,2010,1,22,31.9,39,0
IDCJAC0016,70351,2010,1,23,31,36.7,0
IDCJAC0016,70351,2010,1,24,29.1,29.6,0
IDCJAC0016,70351,2010,1,25,31.3,34.4,0
IDCJAC0016,70351,2010,1,26,31.2,36,0
IDCJAC0016,70351,2010,1,27,25.8,33.2,0
IDCJAC0016,70351,2010,1,28,22.6,32.9,4.8
IDCJAC0016,70351,2010,1,29,30.8,33.3,0
IDCJAC0016,70351,2010,1,30,26.8,29.1,0
IDCJAC0016,70351,2010,1,31,23.4,31.3,0
IDCJAC0016,70351,2010,2,1,27.8,32.5,0
IDCJAC0016,70351,2010,2,2,27,28,0
IDCJAC0016,70351,2010,2,3,18.4,27.9,0
